dataset_id,n_train_baseline_rows,n_channels_used,sliding_window,VUS_PR_max,VUS_PR_median,VUS_PR_mean,VUS_ROC_max,VUS_ROC_median,VUS_ROC_mean,AUC_PR_max,AUC_PR_median,AUC_PR_mean,AUC_ROC_max,AUC_ROC_median,AUC_ROC_mean,Standard_F1_max,Standard_F1_median,Standard_F1_mean,PA_F1_max,PA_F1_median,PA_F1_mean,err_max,err_median,err_mean,status,error
LTDB_id_4,2832,2,115,0.532684022377373,0.5486605620377428,0.5486605620377428,0.8786281450954936,0.8844567617941412,0.8844567617941412,0.39007252205325593,0.4086541145006376,0.4086541145006376,0.7883061673266963,0.7949663485002025,0.7949663485002025,0.4744527800959754,0.48434448896819887,0.48434448896819887,0.924697241023462,0.9203844917754989,0.9203844917754989,,,,ok,
MITDB_id_1,25963,2,140,0.40666098752270813,0.42191831484506703,0.42191831484506703,0.812200622908942,0.8157585441371626,0.8157585441371626,0.41183852661087517,0.4271621220590352,0.4271621220590352,0.8108993742311111,0.8144947162933065,0.8144947162933065,0.43381842887913463,0.435468452861714,0.435468452861714,1.0,1.0,1.0,,,,ok,
MITDB_id_11,34713,2,59,0.2315488618736927,0.22718749713551115,0.22718749713551115,0.9006457888353732,0.9005889078680708,0.9005889078680708,0.2392155935842058,0.2349130277732106,0.2349130277732106,0.8754388232344338,0.8748280484747178,0.8748280484747178,0.5016140803015123,0.49940952297970165,0.49940952297970165,0.9176717357105402,0.9176717357105402,0.9176717357105402,,,,ok,
LTDB_id_2,213,3,95,0.16133947386331263,0.16342094300914334,0.16259807377049387,0.4911845512081929,0.5008454115375299,0.4897898613042102,0.11905061976043305,0.12193478857399004,0.12116890691575982,0.4018199170076308,0.4119145860768628,0.4065215898623635,0.2587020494871929,0.2587088068239194,0.2587020494871929,0.44612197928653624,0.4481078608785571,0.4266831038969934,,,,ok,
MITDB_id_5,17213,2,271,0.03863521835227516,0.03646410565971176,0.03646410565971176,0.8990737417975592,0.8962984386100858,0.8962984386100858,0.06471149349826406,0.06372283891746869,0.06372283891746869,0.8236636920821605,0.8287882740766067,0.8287882740766067,0.0777753858760296,0.08064398943235115,0.08064398943235115,1.0,1.0,1.0,,,,ok,
MITDB_id_6,34713,2,125,0.19069851967897594,0.18753707732007355,0.18753707732007355,0.9273575033755016,0.9247208251841366,0.9247208251841366,0.3500122658313753,0.3545015522202134,0.3545015522202134,0.9066852144176113,0.9034588967374441,0.9034588967374441,0.4893218920839814,0.5042253078066966,0.5042253078066966,1.0,1.0,1.0,,,,ok,
MITDB_id_7,25963,2,240,0.42286484080059,0.40871371111001736,0.40871371111001736,0.9459680463943214,0.9468501472202439,0.9468501472202439,0.3564685264169329,0.35327061241381374,0.35327061241381374,0.8996450757339044,0.9040967934760995,0.9040967934760995,0.4313892503213374,0.4219863168496591,0.4219863168496591,0.8404562737642586,0.8373996060009092,0.8373996060009092,,,,ok,
MITDB_id_4,34713,2,125,0.09553148187137435,0.09628936545968395,0.09628936545968395,0.6303017674168807,0.6248950465425254,0.6248950465425254,0.10831798893475472,0.10901738313100612,0.10901738313100612,0.590502944438978,0.5853425060304644,0.5853425060304644,0.13585940424136267,0.1361972283003406,0.1361972283003406,0.7413281281769754,0.7630123066501072,0.7630123066501072,,,,ok,
MSL_id_1,213,12,125,0.05518880490010402,0.09856726064628059,0.18716275713199695,0.8738883078652636,0.8549711008040662,0.9261405787621149,0.007244401453993837,0.0059764532761257,0.011514531829392891,0.5555166199439328,0.49013816579895875,0.6345614737685222,0.017241007201848013,0.01520895957618543,0.03652872628166973,0.11702127659574468,0.058823529411764705,0.1981981981981982,,,,ok,
MSL_id_10,780,8,125,0.2579107117743429,0.07591651770250124,0.2579296467964227,0.9372636883189387,0.6597164525164653,0.937711398753795,0.14310913912076795,0.06703952666902814,0.1434765607594105,0.890169181995015,0.6202529864861581,0.8933881031640576,0.38201831753034415,0.13912553174179032,0.38201831753034415,0.6822916666666666,0.9924242424242424,0.6822916666666666,,,,ok,
MSL_id_11,252,12,244,0.46082873767834365,0.07644657058924842,0.4325502044168313,0.9616217534149902,0.6324048580386539,0.9449901311101836,0.3434729205291091,0.04105224391905582,0.30308271128377023,0.8941051769410518,0.4795548167955482,0.8348100503481005,0.44764879620065146,0.11580665787700077,0.44363171601563206,0.9758454106280193,0.38476190476190475,0.957345971563981,,,,ok,
MSL_id_12,267,9,125,0.04608307570555692,0.01636025262436233,0.015849834359320338,0.837490902890565,0.5032326044542271,0.5058235531711945,0.020781880705633228,0.007236964511086154,0.007532116394219353,0.7315412689500281,0.22338222908478383,0.2498947220662549,0.062499394537115414,0.02349728247376064,0.02581901028702855,0.4126984126984127,0.0933572710951526,0.12380952380952381,,,,ok,
MITDB_id_9,17213,2,119,0.02071500109822748,0.02018607915894216,0.02018607915894216,0.7904214471604184,0.8013374543652888,0.8013374543652888,0.026504557770686436,0.02276211905904872,0.02276211905904872,0.7530755515492938,0.7606169819243421,0.7606169819243421,0.05808133806922623,0.058889116898421294,0.058889116898421294,0.9988465974625144,0.996547756041427,0.996547756041427,,,,ok,
MSL_id_14,288,10,15,0.24233834286101236,0.11832714725364675,0.17716118717437573,0.727325937806234,0.49275928353690146,0.6743911816883559,0.2351428740631324,0.11587759804388958,0.17098239759841133,0.7185057467449494,0.4850647691179253,0.6661693787939635,0.40291478149771454,0.26559099171443606,0.34126665242789617,0.9933993399339934,0.9725363489499192,0.9616613418530351,,,,ok,
MSL_id_15,213,11,9,0.28366885705316547,0.4572728089934193,0.28493965331822296,0.8143578356519612,0.8860150227800216,0.8254321245010896,0.24194383782774576,0.4362679277989689,0.24586944924959073,0.8271042029616725,0.8719829776422765,0.8463496297909407,0.4988084463832796,0.5991853267960712,0.4988084463832796,0.6778242677824268,0.9739130434782609,0.6778242677824268,,,,ok,
MSL_id_13,780,8,125,0.4560392634881125,0.0823751448124125,0.45615052729197664,0.9335177418372783,0.6222185078457558,0.9342786559760272,0.23860824739413977,0.06289096857255037,0.23896390530133543,0.8866465236493771,0.5712608240715591,0.8888064375515126,0.4949651878704937,0.13102979113112662,0.4949651878704937,0.9329896907216495,0.9890710382513661,0.9329896907216495,,,,ok,
MSL_id_2,596,55,40,0.13048548520322173,0.0788059798827572,0.110510053808048,0.7729223302285216,0.6213187885426732,0.7201676204537655,0.11425469675380409,0.07175417137562312,0.09537084166573079,0.7413235613982037,0.5887670491620646,0.6864214133761983,0.3021213674571504,0.17029905496487935,0.2641476856861692,0.6137281292059219,0.4550898203592814,0.580335731414868,,,,ok,
MSL_id_16,225,12,125,0.3152603410980918,0.08435911831849814,0.15768743963703336,0.7808800279240984,0.5022679857173435,0.6598513717122442,0.23364173176591208,0.07631596451127995,0.1303445731465492,0.6943077359896836,0.46641901404285024,0.6028931583990914,0.3049718005653479,0.17479507772784594,0.21478930485437786,1.0,0.5323529411764706,0.9972451790633609,,,,ok,
MSL_id_3,243,9,125,0.11335666876871163,0.08465947516885801,0.09074437494661966,0.43102875938266333,0.20493517773734174,0.2646181100356658,0.07872478854912167,0.05879494655004859,0.06302083333333333,0.42291035080121264,0.1972715461238631,0.2570376786487657,0.14595763367380607,0.11105907040125339,0.1185682133710452,0.1448234590065829,0.10651408450704225,0.1171912832929782,,,,ok,
MSL_id_4,568,10,228,0.13260456392183134,0.051016029012811985,0.050613199828362425,0.9076898101637519,0.7635244191276722,0.7615438298442956,0.05540469120806779,0.028997746812382603,0.0315098534497935,0.8201966198864329,0.6661454852661177,0.6959747142959217,0.12633933275662032,0.07965988598273308,0.09215165773850029,0.6425339366515838,0.19505494505494506,0.17359413202933985,,,,ok,
MSL_id_5,518,10,9,0.12915308035505246,0.0720328371782643,0.09007421115319131,0.48045552120104656,0.37697178115318425,0.4899650419742855,0.11901796219561434,0.06928014159151936,0.08610485889953724,0.4689891792029559,0.38769970897125083,0.4800305067146933,0.20067915688469906,0.17271636392586304,0.17787895132570206,0.9266155531215772,0.31444759206798867,0.7045951859956237,,,,ok,
MSL_id_6,399,11,260,0.7371851672736608,0.07228500153097091,0.6967609562333976,0.9455666087928036,0.6611140273921565,0.9484809104598091,0.2961169829421689,0.03189037250411933,0.26566617599865383,0.7921941761894978,0.4531409976098528,0.8333219182292187,0.5689100214564453,0.08513035363818709,0.5410284683708981,0.9179331306990881,0.3471264367816092,0.9041916167664671,,,,ok,
MSL_id_7,369,10,181,0.47380876332838445,0.16263850448268433,0.47796525345440954,0.9168115258021846,0.4697434106025071,0.9177459725803421,0.348071705509379,0.05449974052712403,0.34683773747198904,0.890832780345889,0.19974468850873345,0.8764438595899271,0.4748820607670004,0.15595219749027606,0.46988987456645115,0.9481132075471698,0.42488038277511964,0.9481132075471698,,,,ok,
MSL_id_8,427,12,125,0.1606430661256549,0.009653924364151144,0.15956252081097874,0.8927956456544803,0.4822537773708135,0.8711892775375677,0.012390416489862874,0.006305581994406223,0.01019141986882924,0.5488368186780885,0.41116990005878895,0.49708574787939863,0.055297791046789946,0.021638116717238032,0.047998461169334906,0.1875,0.029186935371785964,0.19090909090909092,,,,ok,
MSL_id_9,267,10,70,0.09613971647347035,0.03167914316628908,0.048754777960414906,0.8388376325615795,0.486860358119676,0.5834859572564316,0.07838044182104659,0.024402584356558576,0.04043134656518971,0.8034572099425149,0.3936995654872749,0.5053302026826437,0.15107761892731242,0.061693675807137284,0.08999714521555614,0.9857142857142858,0.8789808917197452,0.9387755102040817,,,,ok,
MITDB_id_2,34713,2,125,0.013852074454663394,0.017368817014387673,0.017368817014387673,0.8083501376167888,0.814745211490198,0.814745211490198,0.01932363300527675,0.026169547894250644,0.026169547894250644,0.7829179939037239,0.7914276689936078,0.7914276689936078,0.07079148750177912,0.09249375410717954,0.09249375410717954,0.8941076003415884,0.9084598698481562,0.9084598698481562,,,,ok,
OPPORTUNITY_id_2,444,229,35,0.08881010431272267,0.058886482818436905,0.08539715755474096,0.44940868547568336,0.1511605943802622,0.4242017170161605,0.08477136888959222,0.05674705876853231,0.081387446034723,0.44123671012082144,0.14010818635203637,0.41634639805144624,0.20748967938970111,0.16657634546777603,0.19757757822463629,0.16660746003552399,0.39728928420160947,0.16660746003552399,,,,ok,
OPPORTUNITY_id_4,608,229,125,0.0513048007936139,0.04061194117777155,0.0491331305802699,0.45697780627885387,0.32394738939637885,0.4535375730429154,0.044080694453779545,0.0350930499656151,0.042921116624722526,0.4140700683261256,0.2693646364119919,0.41322363636830833,0.10736805829252942,0.09174608734095552,0.10617621363575637,0.5090063916327716,0.39282511210762333,0.42503639010189226,,,,ok,
OPPORTUNITY_id_1,973,229,34,0.020249669346737626,0.022753229889660897,0.019777299894612976,0.22946409703785,0.31314056143521846,0.2293491814403154,0.019448743236141094,0.021843441458588648,0.01879886857663004,0.2686554331880028,0.32082471158561554,0.25125805580389327,0.05800193066787083,0.05674206072680774,0.05748170272594797,0.28309178743961355,0.5073593073593073,0.32829131652661064,,,,ok,
LTDB_id_3,213,2,73,0.5841319052557925,0.5800523863725231,0.5800523863725231,0.751168989776753,0.7476703275109541,0.7476703275109541,0.48533795120430967,0.49410949764020934,0.49410949764020934,0.6769893731144763,0.6808470399479407,0.6808470399479407,0.5348633286664823,0.5305866800876805,0.5305866800876805,0.9003149262573664,0.9011079716816407,0.9011079716816407,,,,ok,
OPPORTUNITY_id_5,934,229,125,0.7957777477591715,0.7808619489524715,0.8165783178020178,0.9782557645198715,0.9600676786589738,0.9796282810756427,0.7541443221951211,0.7483363816174627,0.7789955061984382,0.9732121794871795,0.952676923076923,0.9748948717948718,0.6616491831452116,0.7179438661788516,0.6550876543582134,1.0,1.0,1.0,,,,ok,
OPPORTUNITY_id_3,4624,248,36,0.009057959299245173,0.0145535386849433,0.00857758054642695,0.33027037701901,0.5411306590916785,0.3309637966580299,0.008306821085108438,0.012936872258978518,0.008142518307123337,0.3217411350307226,0.5214093269003854,0.3217390591813724,0.02721205984260857,0.03550777513183937,0.02516534785077313,0.02324352879027998,0.7440811724915445,0.02324352879027998,,,,ok,
OPPORTUNITY_id_6,746,229,125,0.016729377091121867,0.017568149938464565,0.016411450846761048,0.21576992781338408,0.24970531599194845,0.1893269782217538,0.01518530844803675,0.016020983395860368,0.014996287717611372,0.17890156533258955,0.21951305605912705,0.15767073978524615,0.04390532780491957,0.04641994539785273,0.04397603321055162,0.04208903906574189,0.07824553669825876,0.04208903906574189,,,,ok,
OPPORTUNITY_id_7,1172,229,125,0.029165590255331404,0.030937988082814172,0.028741974450627743,0.30318936683598696,0.30511583202775133,0.2884650762099594,0.02586790781505822,0.028990362659390204,0.02604898574676277,0.25831788048307935,0.28328384168353005,0.24667416464478384,0.07452552158237376,0.07332306561223903,0.07328693453589248,0.6097201767304861,0.7936102236421725,0.638560411311054,,,,ok,
SMAP_id_1,1149,25,37,0.8572025883604316,0.3449067947084481,0.8652551607393755,0.977816168911113,0.4556341525836826,0.977953732808384,0.8531671510831926,0.3454386313984571,0.8610887893538498,0.9754377490671623,0.4510236295390886,0.9749418801336279,0.8907513193591394,0.37203075435582245,0.8915814567988767,1.0,1.0,1.0,,,,ok,
OPPORTUNITY_id_8,759,248,35,0.01539323604919455,0.0150360596187626,0.015277336070668137,0.17865508580860337,0.1487304514458441,0.15934184428163956,0.014698161321577828,0.014334829384191047,0.014480585688788466,0.22608867294260554,0.1940177345885211,0.2102041299726693,0.045613333280013164,0.0453206114127837,0.0453107544609556,0.1050390347764372,0.16113228089275994,0.1050390347764372,,,,ok,
SMAP_id_10,1001,25,125,0.1796256898369304,0.012018454303397827,0.1796156204373044,0.9692780798929324,0.6978756689268203,0.9719856135523722,0.10812685594223367,0.006536004576511698,0.10754892711721542,0.8822104491536719,0.598583899773424,0.8889544182327069,0.18589515309345048,0.018017814920560947,0.18649288781875137,1.0,0.12312312312312312,1.0,,,,ok,
SMAP_id_12,1047,25,6,0.12628018777123803,0.009862420031519561,0.12648452572581767,0.7539698750085246,0.5712174845280186,0.7651336301588284,0.12986980082864558,0.009649855567463063,0.130055231697374,0.7420444223617917,0.5622847264813277,0.7534489049678206,0.28282328750788016,0.027247285735831656,0.28282328750788016,0.9532710280373832,0.4594594594594595,0.9532710280373832,,,,ok,
SMAP_id_11,1194,25,95,0.07143175762593475,0.03318020206445909,0.024696939430490557,0.8774988338339269,0.7012892752042862,0.6850230550471593,0.05195090302513567,0.02574434091452573,0.020091545571005086,0.8167106883620364,0.6164835839335991,0.6259677183033894,0.12911457949845173,0.0646225817864044,0.056053927121010476,0.028175573407847248,0.8864468864468864,0.028175573407847248,,,,ok,
SMAP_id_13,534,25,125,0.15483916212267532,0.01586515670016747,0.15497190832733237,0.9534815732334383,0.6045692385982532,0.9543486095591303,0.07552020257733114,0.009293226759868068,0.07549236049869155,0.8751341122403291,0.4615150670350001,0.8726757398349257,0.24571179610685792,0.024746623914590076,0.24571179610685792,0.35172413793103446,0.10625,0.35172413793103446,,,,ok,
SMAP_id_15,1165,25,97,0.2968513276922398,0.25399743359926374,0.3204236045563695,0.9861817717751316,0.9804165380425482,0.9869912976935538,0.3162208841155723,0.22646216020068177,0.3287128048805217,0.9637000316499953,0.9621616946732321,0.9655272668389016,0.35927826601099333,0.2846115965001231,0.3620146543785045,1.0,1.0,1.0,,,,ok,
SMAP_id_14,1201,25,98,0.5780794150950745,0.06880439526065894,0.5047988271698969,0.9131668081399208,0.7118900186304863,0.8752391425756381,0.8217012760843165,0.0755903430629232,0.8186252458417493,0.9086019873043872,0.7047036615070025,0.9205343907191321,0.8805411240945129,0.1273231270447614,0.8862019574591561,0.9139966273187183,0.9139966273187183,0.9139966273187183,,,,ok,
MITDB_id_13,34713,2,278,0.05145977803136892,0.051810064368497555,0.051810064368497555,0.7270748144727985,0.733058117370311,0.733058117370311,0.058676131325724516,0.058891622337479056,0.058891622337479056,0.6320524889502598,0.6369557251347127,0.6369557251347127,0.07186082024373534,0.07550727206650311,0.07550727206650311,0.7907884465261514,0.7483992776227221,0.7483992776227221,,,,ok,
SMAP_id_17,995,25,125,0.16667069054232936,0.08370075026649762,0.09516110872226802,0.824021091584354,0.5548632308929156,0.6362241018859548,0.15331647776403803,0.07388073418501523,0.08520844537998469,0.7995955355845665,0.5206016764907329,0.6095345545962101,0.3401480924128644,0.15186671212543584,0.18497347535582734,0.1151967086654667,0.9824561403508771,0.6124401913875598,,,,ok,
SMAP_id_16,942,25,16,0.06333429976852395,0.027135684670942,0.027880261971151954,0.580312715194134,0.3293417127244573,0.35954295537390873,0.05450068128978261,0.02576319656227444,0.02643699484577498,0.5576343802360774,0.3184040049714451,0.34346708625192335,0.17780941799831534,0.07402218752729156,0.07403529258098827,0.4492753623188406,0.14632814632814634,0.30558096980786825,,,,ok,
SMAP_id_18,1165,25,98,0.8426674232716042,0.5552538080179414,0.8407540816108442,0.8991151416384532,0.8862088335543221,0.9073780289673458,0.8304325053913248,0.5708240401101363,0.8287912459115919,0.8783367212495624,0.8802462088841161,0.8935549327952799,0.8902771820029315,0.5819743273928434,0.8944832446674192,1.0,1.0,1.0,,,,ok,
SMAP_id_19,1048,25,87,0.0830920614724616,0.005367299956346262,0.08250667586694121,0.9002500447500513,0.5305441255881311,0.8386820289312374,0.03930669328539042,0.0030567411344296267,0.03722619272394489,0.7334264167278499,0.37025688470532314,0.5812011153031647,0.13698141507390613,0.010163833304419138,0.13698141507390613,0.8985507246376812,0.021059782608695652,0.8985507246376812,,,,ok,
SMAP_id_20,1148,25,93,0.13463451869556364,0.025565384347127306,0.03318335928406666,0.9213003718225996,0.5739422987451147,0.6794696332603288,0.11387498802038507,0.02253240644470298,0.03054209942210532,0.9037360194269792,0.5337618854146134,0.6601780448853328,0.23753269001559502,0.05511462620093731,0.07313323916315681,0.04433849821215733,0.533715925394548,0.4142538975501114,,,,ok,
SMAP_id_2,1206,25,98,0.7667064466772964,0.17563901298706508,0.5823618294989916,0.9162275730129857,0.6397559251370653,0.8391078650763902,0.7413724559309535,0.18429343530770526,0.5812486213249827,0.9039122181751614,0.6244033505523402,0.8257995696229197,0.721867261078353,0.23978191301767643,0.6337676004691327,1.0,1.0,1.0,,,,ok,
SMAP_id_21,1096,25,125,0.11311318248151041,0.007364190809510612,0.09648561708704523,0.9215774525362702,0.4705668546414655,0.9197838536308773,0.03151139728160404,0.004015782883836257,0.028146118165626437,0.7416212411644902,0.2514725849606645,0.7338439958468113,0.1018047051441819,0.013583127828888198,0.09841121045333669,0.4063745019920319,0.04809052333804809,0.3709090909090909,,,,ok,
SMAP_id_23,492,25,6,0.061954179216451806,0.0057412851034325885,0.061979879210906745,0.7826359421906856,0.1994203270593114,0.7850083111189308,0.048308536096972804,0.005539092933853622,0.04833506865489564,0.7692324702032152,0.19059991597196113,0.772018663069677,0.18696678540722902,0.018315655018437207,0.18696678540722902,0.24260355029585798,0.0317706315381635,0.24260355029585798,,,,ok,
SMAP_id_22,1203,25,98,0.5513493471290016,0.06957992590972836,0.5665664143768442,0.75944693924433,0.5517116473565845,0.729034831008478,0.6113279422579628,0.06461191870662991,0.6069006525757118,0.7298294717093929,0.5211056168241207,0.6999309745372737,0.722007965030865,0.13061537397484116,0.722007965030865,0.9685279187817258,0.98545101842871,0.9685279187817258,,,,ok,
SMAP_id_24,1178,25,125,0.2180129261904606,0.14982143781423382,0.2147956047241858,0.9788329665391798,0.947424368302721,0.9639397059327184,0.10250505822753014,0.06066140097289979,0.09270154756002297,0.9245058305412088,0.8331367872766909,0.8667593310606172,0.23187923555502868,0.15651715098515856,0.23187923555502868,0.9425287356321839,0.9010989010989011,0.9425287356321839,,,,ok,
SMAP_id_25,1111,25,99,0.05760532642436117,0.025382980963399634,0.05201358116294729,0.5204560217799179,0.2436863745849981,0.35426142541243777,0.041480110107160906,0.01615133850091724,0.038987537042844106,0.5432351684491287,0.31086988890902967,0.46430749410881217,0.15711526724211786,0.04222887345453153,0.15711526724211786,0.6870748299319728,0.14096301465457084,0.6870748299319728,,,,ok,
SMAP_id_26,980,25,125,0.10476489517267586,0.02037988214852305,0.10382734658061579,0.78539264872386,0.5943003840589298,0.7370966961451481,0.032180527626701684,0.010574005672265501,0.031240466288247174,0.6756342176789847,0.4565195285098491,0.600789723596741,0.17318085631746874,0.04136351163713746,0.17318085631746874,0.44751381215469616,0.18243243243243243,0.44751381215469616,,,,ok,
SMAP_id_27,1225,25,125,0.07203957775369021,0.00676087277730421,0.05671855997436637,0.7389325393784734,0.24161827072759073,0.6138058676035048,0.02140254591752581,0.005772585959521486,0.01636305023730561,0.5683171176126792,0.2047677656685117,0.41401450819953933,0.08207043659983182,0.019769544926264093,0.07212874907196175,0.8994708994708994,0.02421997435532127,0.8808290155440415,,,,ok,
SMAP_id_3,1202,25,98,0.6937748377205517,0.08374271714702017,0.6006758721432303,0.952571233572391,0.735363657880032,0.9518975529955693,0.8014595740389433,0.08274299249107679,0.8082749684299018,0.9292074379125672,0.72012967060614,0.9434530573021173,0.8745469877983394,0.16344616992379327,0.8709627584077754,0.9053803339517625,0.9104938271604939,0.9053803339517625,,,,ok,
SMAP_id_4,1225,25,98,0.012147808860921466,0.016552853772508633,0.014004551836329274,0.43476147119765357,0.5701502031417782,0.5099950266476657,0.010238886599976953,0.013403026637845202,0.011762617061451337,0.378290044906912,0.49508488075754825,0.4515264372588642,0.027647391006193116,0.0337446885991934,0.028258431997528463,0.027625570776255708,0.8148148148148148,0.02762241753224518,,,,ok,
SMAP_id_5,1120,25,125,0.30164453322938495,0.037399063983280016,0.3021103072303184,0.9406306767272701,0.8017508918255377,0.9495115276782535,0.0880013364820762,0.01676867188600099,0.08912060015143966,0.8384141548147532,0.6367741126301266,0.8667774866936473,0.30624654710924337,0.07799319743066728,0.30624654710924337,0.4781144781144781,0.1463917525773196,0.4781144781144781,,,,ok,
SMAP_id_6,1202,25,98,0.4702972362061149,0.07681123362311967,0.4533305121529168,0.6514366915277648,0.4972755956895141,0.6381415434448972,0.5368036305982526,0.07086214299987832,0.5349260580813415,0.6201061435679044,0.4584387121812432,0.6058620168229747,0.6597656937540292,0.12888514512707694,0.6582524491344981,0.9542600896860987,0.9660314830157415,0.9542600896860987,,,,ok,
SMAP_id_7,1166,25,102,0.8911244001128465,0.28953702417677996,0.902513668328047,0.9720455465966882,0.8905159479692412,0.9837240972600256,0.8112624064411587,0.2903727856986762,0.8202815736246297,0.9511623567415095,0.8793430753022075,0.9646135959992005,0.8771880281011976,0.32304400388495386,0.8695602368773083,1.0,1.0,1.0,,,,ok,
SMAP_id_9,1164,25,98,0.9533782177813781,0.7475269029799593,0.945478407290219,0.9879536288888342,0.9348747660684377,0.9785751419248926,0.9513156256108095,0.7571419159925213,0.9432512227505214,0.9844643115999364,0.9197646418031573,0.9704032261530641,0.9678406643592723,0.7721689809615594,0.9661785806227957,1.0,1.0,1.0,,,,ok,
SMAP_id_8,1092,25,125,0.12538852167112,0.019597345252811295,0.12669892580855294,0.7256968206468044,0.6359188344354467,0.7483032312161891,0.06443985855645518,0.011311903285785442,0.06459067030833192,0.4954409747438069,0.49967486389375404,0.5098213254477939,0.17543448301427106,0.03502383520837229,0.17543448301427106,0.9529411764705882,0.5454545454545454,0.9529411764705882,,,,ok,
SMD_id_1,2883,38,30,0.11968728514231833,0.08881691799879969,0.1439132149255713,0.8147887862166142,0.7563862961517145,0.8248679933638902,0.1353516006537958,0.07866519239130276,0.15707332219693554,0.819837916977995,0.7668806596929135,0.8549347868219525,0.2354668636264931,0.16329824855164057,0.24733640016170982,0.4020100502512563,0.49786628733997157,0.4249667994687915,,,,ok,
SMD_id_12,482,38,10,0.12380344420720721,0.028692873875187243,0.12180284910476788,0.6224887155889687,0.5002248876213014,0.6726704011609494,0.1613754430935773,0.09555964435696425,0.15831478670912433,0.7838239103741419,0.5646135732897472,0.7910083141365879,0.29247768391427925,0.17335691764305275,0.2963525723421597,0.4469026548672566,0.49876543209876545,0.4469026548672566,,,,ok,
SMD_id_11,1099,38,12,0.036217417064433516,0.05266351599769034,0.03867753683497603,0.3648815985778654,0.5215191461416065,0.40252926604459655,0.03488858125058344,0.049964274665709074,0.0371380635918914,0.34828368879743543,0.5050536933160107,0.38697495052202785,0.09393740604516082,0.1021625515029298,0.09851351787074421,0.09106579777170486,0.9159943046986236,0.09106579777170486,,,,ok,
SMD_id_10,1556,38,21,0.4026707375908359,0.05094589686687431,0.50332316543231,0.810128572761747,0.5523681702690699,0.82863077577686,0.6791774186326416,0.04705932701219893,0.700741378378105,0.8083661330820225,0.5765946131342319,0.8195116476854037,0.7525078213680357,0.09918362168482699,0.7596655457685983,0.8916619398752127,0.7690802348336595,0.8916619398752127,,,,ok,
