dataset_id,n_train_baseline_rows,n_channels_used,sliding_window,VUS_PR_max,VUS_PR_median,VUS_PR_mean,VUS_ROC_max,VUS_ROC_median,VUS_ROC_mean,AUC_PR_max,AUC_PR_median,AUC_PR_mean,AUC_ROC_max,AUC_ROC_median,AUC_ROC_mean,Standard_F1_max,Standard_F1_median,Standard_F1_mean,PA_F1_max,PA_F1_median,PA_F1_mean,err_max,err_median,err_mean,status,error
MITDB_id_8,21059,2,13,0.24642718268858846,0.23857143324491986,0.23857143324491986,0.7412275679053579,0.7421815484257913,0.7421815484257913,0.25443384127509666,0.24598757329791632,0.24598757329791632,0.7375910665407263,0.7385704734658503,0.7385704734658503,0.2998230355325656,0.28939935740380335,0.28939935740380335,0.9607311098549086,0.9606749113220209,0.9606749113220209,,,,ok,
SMD_id_17,3861,38,10,0.03834368222743137,0.018722319208664615,0.04203002920320715,0.8668390845903745,0.7391009088005744,0.8823716743431,0.04102319282027549,0.058051932449284215,0.045809576753145245,0.8498754553926968,0.7483152588325002,0.8603232229094298,0.09928665577215132,0.22471417761071527,0.10605693309322621,0.37333333333333335,0.3230769230769231,0.3708609271523179,,,,ok,
SMD_id_15,489,38,10,0.17478862325948727,0.041091822876192625,0.1669808278917224,0.6621157089265044,0.5559927830376609,0.7007701501964568,0.2592117853680657,0.11905983761983915,0.2531345621120116,0.8423435538820154,0.6339737414600052,0.8505196726350572,0.353484307672477,0.23090090587316647,0.354162948962431,0.5470459518599562,0.5773672055427251,0.5470459518599562,,,,ok,
SMD_id_14,462,38,125,0.15129727611518173,0.084497949276306,0.1675194722774124,0.7966270541847079,0.683114676850267,0.777172720684069,0.12751100882830638,0.04509164322975414,0.16099908581713931,0.788849675562843,0.5653302469773277,0.7676189297538087,0.20973455657446544,0.12236221317322214,0.21358932351969687,0.5146496815286624,0.45482866043613707,0.5113924050632911,,,,ok,
SMD_id_18,4734,38,125,0.48363968804571306,0.5049846443520208,0.49462794370621305,0.9420750352522684,0.9701937805185624,0.9561259846414796,0.195681376972524,0.12125059334553438,0.1987931869605264,0.7826632880847212,0.8586039353461629,0.822816026075904,0.28965021268896896,0.28528110711419163,0.28635868644919915,0.7306273062730627,0.752851711026616,0.7213114754098361,,,,ok,
SMD_id_13,3860,38,125,0.20297744456807054,0.24281790281929191,0.1917070848439803,0.7161861085838557,0.7196851886068927,0.6878634487755031,0.15017218595621726,0.17294933965038706,0.13837078313974827,0.6504395384880131,0.6507112913579662,0.6182427016508213,0.30405992654088176,0.29520290215149697,0.2867952642875537,0.633505063066264,0.9321387091421934,0.6302580417108519,,,,ok,
SMD_id_20,3860,38,9,0.4007021487691248,0.7947913786663461,0.41530386390784607,0.9851557839545755,0.9979898168481987,0.9922782119977265,0.48084905577814807,0.8448148597392607,0.5053903766096497,0.9836752709970973,0.9979265285618778,0.9919520075393206,0.553341261275552,0.7705832493402193,0.5507205057677156,1.0,1.0,1.0,,,,ok,
SMD_id_19,277,38,104,0.08740674543936786,0.07327643379558671,0.08779699471531889,0.699581149644106,0.5182325762374096,0.6600401692782609,0.04786934274804449,0.21942576504732322,0.07636739476508816,0.793231628881353,0.8139400760846712,0.8297395590121828,0.11755878322007714,0.3143232473062963,0.18946029048434251,0.6068965517241379,0.8448753462603878,0.6184738955823293,,,,ok,
SMD_id_16,4696,38,279,0.6258986437552791,0.307381838096654,0.588922243057352,0.9306272063850106,0.7269889654263326,0.9015009905933322,0.6226357489666673,0.23447773880219563,0.617635206333597,0.9574960782289849,0.6568344336749595,0.9567098813657969,0.7038476438687564,0.3369245300871311,0.7064743263445993,0.3341375150784077,0.8897350993377483,0.3341375150784077,,,,ok,
MITDB_id_3,34713,2,299,0.06052659286993684,0.06881555339296246,0.06881555339296246,0.7588823546382082,0.7656726360723874,0.7656726360723874,0.06399431743261914,0.07554724317875376,0.07554724317875376,0.6795027952107509,0.6845708006169733,0.6845708006169733,0.1026622809068814,0.12107071366618812,0.12107071366618812,0.7980660180266221,0.8084900526093004,0.8084900526093004,,,,ok,
SMD_id_2,473,38,125,0.3255122501736984,0.07947547552498785,0.32468720457865574,0.8791441605841995,0.44590956382296704,0.8626515036790213,0.24320338116730142,0.04033318177523414,0.24370299837947879,0.9077889812275091,0.34669278398384484,0.9037117399676967,0.35971191404727665,0.08168213085389729,0.36017372764199374,0.6567815089402529,0.22617987533392697,0.641396933560477,,,,ok,
SMD_id_3,470,38,19,0.03236297053756303,0.055587100065953444,0.03812042175854709,0.6199858970086988,0.8078281396566682,0.6962293354107345,0.023115649915881158,0.05098882912101241,0.027376172320422755,0.6468151486195195,0.8435719637205197,0.7138823456582402,0.09116586291722766,0.16425625112492834,0.10838581628013784,0.0398406374501992,0.43632773938795655,0.0398406374501992,,,,ok,
SMD_id_21,1831,38,125,0.2423869931979958,0.18814804329772933,0.25684511365648727,0.8885248305602031,0.8079937899608658,0.9066963073144619,0.11479641219306305,0.09041319293855332,0.12027523534608511,0.8459229010095012,0.7137020693809595,0.8553187587341059,0.22623069039014332,0.19627126553404145,0.2391388584728657,0.11174458380843785,0.11251435132032148,0.11212814645308924,,,,ok,
SMD_id_22,213,38,125,0.08821922395867562,0.29085980504205416,0.08623504056919899,0.5710702963821163,0.7989330112367827,0.5570572617223017,0.05642369735264088,0.501579965752504,0.05846111699927057,0.6322729699360979,0.9008691221163135,0.6453170137174624,0.16515159663637993,0.6014089080304438,0.18040884745488242,0.0944372574385511,0.8544698544698545,0.0944372574385511,,,,ok,
SMD_id_4,4736,38,125,0.6455551609920278,0.27042396908019606,0.6453377310379392,0.9850274781491895,0.9217585385843671,0.9855273592405805,0.5901795883592639,0.5861428251225809,0.5975294971008283,0.956100574965113,0.9155177171832789,0.9612962559376359,0.6345332838374401,0.6753956382201559,0.6356116170754148,0.8538812785388128,0.8348993288590604,0.850967007963595,,,,ok,
SMD_id_5,4736,38,125,0.13798406161964705,0.31144502569449145,0.1513837316634286,0.7963012110060522,0.8750913851176394,0.818632719937013,0.16588310210922613,0.30601664252003413,0.17807253395108452,0.7947012109316699,0.8329351724228479,0.8124764984191648,0.21887755367483644,0.3475150751745604,0.21587540900857538,0.3748637849618598,0.9149981110691349,0.5259938837920489,,,,ok,
SMD_id_8,1303,38,125,0.2650461535588461,0.17340931354764114,0.2688510264867449,0.8856830922990238,0.7893081842573112,0.8649885380344817,0.16628210240130947,0.10336306340289877,0.16951260914296815,0.815996765528089,0.6984916672834782,0.81269021746958,0.30285512921438673,0.2169362084953144,0.31159590946966115,0.1987704918032787,0.193419740777667,0.1987704918032787,,,,ok,
SMD_id_6,4739,38,125,0.6138336937832568,0.11272082003434938,0.6279595638553975,0.9629065855641298,0.6458918961781027,0.96797861074271,0.5524303764163899,0.11210812802385875,0.5576731689432861,0.9641411466605221,0.5670453821527356,0.9665888782290312,0.7032442179957743,0.142556099640008,0.7051140842091274,0.8820179007323027,0.555221637866266,0.8820179007323027,,,,ok,
SMD_id_7,3859,38,125,0.393058252403127,0.1814727579572722,0.4110736269540036,0.8968188704472252,0.749093466258989,0.8591544375287963,0.2947501607165388,0.19208885930412584,0.3533569798910956,0.8497118742856622,0.7735506817419444,0.8434228181297975,0.5138987106220934,0.2602690775504076,0.546817185584845,0.7654537483559842,0.5562518651148911,0.8102088167053364,,,,ok,
SMD_id_9,450,38,64,0.1617929902434579,0.17133307291960992,0.18201396804594497,0.6128968389673681,0.633619203632705,0.6469209178299662,0.13762372874915507,0.13688631826291392,0.15394525393748615,0.6131196137789676,0.5886036871814513,0.6443375469667137,0.236673227142023,0.22516607519737836,0.2811262783872817,0.183797041465471,0.8105941801707615,0.44257467395877154,,,,ok,
SVDB_id_11,13783,2,97,0.609036473836839,0.617649031000305,0.617649031000305,0.9797103103965421,0.9810966117315235,0.9810966117315235,0.358614270615246,0.37238022223806116,0.37238022223806116,0.9217387899509853,0.9227860833675445,0.9227860833675445,0.533328383379275,0.5318028715061238,0.5318028715061238,0.9569620253164557,0.9623217922606925,0.9623217922606925,,,,ok,
PSM,34713,25,125,0.12075879908537411,0.15235936528860522,0.1294283507784359,0.5007995416657739,0.5711941433057732,0.5276580975336627,0.1012630953971136,0.13924863758618194,0.10886310473774961,0.4820903268227513,0.5680303162776028,0.5091887541673321,0.20192729734081744,0.22667116756587333,0.2070309277343356,0.5435485590419672,0.8067874725044517,0.6646570356045957,,,,ok,
SVDB_id_1,8794,2,109,0.04119050875193381,0.04004667292820487,0.04004667292820487,0.6927133422574817,0.6948614966449027,0.6948614966449027,0.026965793695868698,0.02630450963800409,0.02630450963800409,0.6092396922507493,0.610826017160701,0.610826017160701,0.06755383803628125,0.06475024830257324,0.06475024830257324,0.5777304533008822,0.5827294685990339,0.5827294685990339,,,,ok,
MITDB_id_12,34713,2,303,0.07201277447478395,0.07162692445997113,0.07162692445997113,0.6908014540631594,0.6894270841261444,0.6894270841261444,0.05086928794606165,0.05033227993138821,0.05033227993138821,0.6005434773829248,0.596372582618079,0.596372582618079,0.10708929985971757,0.10711352530045538,0.10711352530045538,0.6284146567249592,0.5569926408777854,0.5569926408777854,,,,ok,
SVDB_id_17,12175,2,114,0.3661225190970166,0.39256930254144257,0.39256930254144257,0.9158232512891705,0.9189615503589578,0.9189615503589578,0.2608831874200688,0.27976599802859115,0.27976599802859115,0.843846234966732,0.846586625680495,0.846586625680495,0.360355360429815,0.3710201859767769,0.3710201859767769,0.9462419113987058,0.9593742114559677,0.9593742114559677,,,,ok,
SVDB_id_13,213,2,123,0.07065191070509255,0.07285924675397888,0.07285924675397888,0.7315198299885088,0.7407997875926526,0.7407997875926526,0.04979997689963314,0.050709543236983366,0.050709543236983366,0.6397842784071406,0.6489265056498923,0.6489265056498923,0.10441610862019171,0.11114688462832593,0.11114688462832593,0.6738519212746017,0.65775950668037,0.65775950668037,,,,ok,
SVDB_id_12,4097,2,110,0.058663617095782834,0.05884202324527035,0.05884202324527035,0.6950769169501538,0.7001072356339488,0.7001072356339488,0.04095471215269576,0.04123010081745479,0.04123010081745479,0.6062604223313495,0.6117618029418447,0.6117618029418447,0.08209044089176902,0.08359230751088363,0.08359230751088363,0.557970582981004,0.5519275549805951,0.5519275549805951,,,,ok,
SVDB_id_19,34713,2,95,0.26184053660538553,0.24762461117218557,0.24762461117218557,0.8992486915704275,0.8969957261082251,0.8969957261082251,0.2769017349969833,0.25927967711659394,0.25927967711659394,0.8956734127078002,0.8933640720749338,0.8933640720749338,0.3950426798795675,0.39372493411936177,0.39372493411936177,0.9893637012816177,0.9898101146832111,0.9898101146832111,,,,ok,
SVDB_id_15,213,2,102,0.17151383670164475,0.16742237012319347,0.16742237012319347,0.7168484936018086,0.7145467981204444,0.7145467981204444,0.1124328796124942,0.1098852964117301,0.1098852964117301,0.6154594789260157,0.6115270334818717,0.6115270334818717,0.18107631393263335,0.17573412299630856,0.17573412299630856,0.6155908082949534,0.6219178082191781,0.6219178082191781,,,,ok,
SVDB_id_10,213,2,87,0.19016946711406835,0.18924762851864294,0.18924762851864294,0.7194958293631357,0.7293942676866159,0.7293942676866159,0.1253428949552136,0.12591265436959415,0.12591265436959415,0.6123271479375125,0.6242758098108998,0.6242758098108998,0.18470798604160854,0.18746018772716516,0.18746018772716516,0.7092793329362715,0.7514689612784266,0.7514689612784266,,,,ok,
SVDB_id_20,8229,2,77,0.06260823185598738,0.06352310920940993,0.06352310920940993,0.7596631361351323,0.7621686524871204,0.7621686524871204,0.04361895668920073,0.04407766453706821,0.04407766453706821,0.6787414164112151,0.6806618871019641,0.6806618871019641,0.10360348303295604,0.10515264568804826,0.10515264568804826,0.5275834011391375,0.4945106649937265,0.4945106649937265,,,,ok,
SVDB_id_18,1008,2,125,0.20920401316113124,0.21261980693129975,0.21261980693129975,0.7714155227870907,0.7742419008698658,0.7742419008698658,0.15155469274021605,0.15243109235265437,0.15243109235265437,0.6911318912312638,0.6932760906173744,0.6932760906173744,0.24264829672122523,0.24230051175570547,0.24230051175570547,0.7726623840114204,0.7721036387685764,0.7721036387685764,,,,ok,
SVDB_id_21,34713,2,124,0.10029052533876145,0.0862125196884465,0.0862125196884465,0.8536556880555192,0.8522345362247417,0.8522345362247417,0.07471172115388522,0.06774806532495331,0.06774806532495331,0.7930412150287208,0.7917124113421018,0.7917124113421018,0.14527293422380488,0.15055991622764547,0.15055991622764547,0.9217223827211446,0.8905914802329145,0.8905914802329145,,,,ok,
SVDB_id_2,34713,2,131,0.08370580813749824,0.08360350245889128,0.08360350245889128,0.7686793817669181,0.7694394575650119,0.7694394575650119,0.06092654215564278,0.06088442679107658,0.06088442679107658,0.685177460832186,0.6872259658226887,0.6872259658226887,0.1297879143830209,0.12914203594912652,0.12914203594912652,0.712873537098057,0.7040282081418955,0.7040282081418955,,,,ok,
SVDB_id_23,25963,2,104,0.08252188655342305,0.08443479563110363,0.08443479563110363,0.9462837846936604,0.9454328478776232,0.9454328478776232,0.09079482943379145,0.09777376704974174,0.09777376704974174,0.9390716786927249,0.9374126933229185,0.9374126933229185,0.19901032960999124,0.20521575743793072,0.20521575743793072,0.9926578560939795,0.9963154016212233,0.9963154016212233,,,,ok,
SVDB_id_16,493,2,81,0.22905181699704058,0.23502143585183696,0.23502143585183696,0.7771087013063802,0.7890540558814924,0.7890540558814924,0.1544908289377172,0.15502372998850225,0.15502372998850225,0.7201767398857993,0.7276506914145751,0.7276506914145751,0.2515545016115182,0.25778943518562714,0.25778943518562714,0.4675543392453029,0.4633108826657214,0.4633108826657214,,,,ok,
SVDB_id_25,579,2,81,0.1897251494670008,0.17814275680457273,0.17814275680457273,0.8652706076123503,0.8593643732715609,0.8593643732715609,0.17087247108331236,0.15390230330998403,0.15390230330998403,0.8289754839573814,0.822417880701099,0.822417880701099,0.2528913959714362,0.24448009154743178,0.24448009154743178,0.7248147243260852,0.7409235107507931,0.7409235107507931,,,,ok,
SVDB_id_22,213,2,145,0.19430027736766803,0.19870270793593242,0.19870270793593242,0.7616084193693099,0.7640329512600147,0.7640329512600147,0.12503844068768313,0.12693704970606148,0.12693704970606148,0.6586055267630155,0.6606566401101771,0.6606566401101771,0.23915215664218864,0.24528779460234595,0.24528779460234595,0.7948693343569075,0.8142459949688865,0.8142459949688865,,,,ok,
SVDB_id_24,22676,2,105,0.19366199049500127,0.19254025172980374,0.19254025172980374,0.861407785182676,0.8629370431750729,0.8629370431750729,0.1337253852723194,0.13127801070872164,0.13127801070872164,0.7613243393023138,0.7644014734574773,0.7644014734574773,0.1916807257593943,0.1959100369895275,0.1959100369895275,0.8713751169317119,0.8624447252053064,0.8624447252053064,,,,ok,
SVDB_id_31,17213,2,119,0.01738111910251216,0.01773460928823748,0.01773460928823748,0.7968579369473122,0.8048810267560523,0.8048810267560523,0.015044195816902566,0.01534231881695006,0.01534231881695006,0.7580113809496375,0.7661236910827092,0.7661236910827092,0.03887835588551513,0.0370714193876277,0.0370714193876277,0.8331936295054484,0.8606060606060606,0.8606060606060606,,,,ok,
SVDB_id_27,21289,2,138,0.11779126375080998,0.11955106779722352,0.11955106779722352,0.8481054664776999,0.8505933346396287,0.8505933346396287,0.08706734813227605,0.08849931345153535,0.08849931345153535,0.7816953393445286,0.7853545762711407,0.7853545762711407,0.1976130461297735,0.20400296629713366,0.20400296629713366,0.753988035892323,0.7711177968062949,0.7711177968062949,,,,ok,
SVDB_id_29,5471,2,114,0.017706166549933577,0.017609579271197537,0.017609579271197537,0.6306719562440586,0.6373396274369653,0.6373396274369653,0.013065071456101867,0.012859745646357387,0.012859745646357387,0.5445197003698782,0.5520393499769611,0.5520393499769611,0.02663693181622815,0.02810555994124202,0.02810555994124202,0.6941540843979869,0.6001339584728734,0.6001339584728734,,,,ok,
SVDB_id_30,2899,2,8,0.1974365886138177,0.19758851485862894,0.19758851485862894,0.7641472724578231,0.7674826926537008,0.7674826926537008,0.19327507442420722,0.19193794447316914,0.19193794447316914,0.769179096266299,0.7722418358666461,0.7722418358666461,0.2799953411817914,0.27996824027975775,0.27996824027975775,0.7896339989363245,0.8109672356288012,0.8109672356288012,,,,ok,
SVDB_id_7,8222,2,112,0.31322035032400797,0.33637711864815495,0.33637711864815495,0.8303689322849629,0.8361793275055819,0.8361793275055819,0.2366530517820606,0.2523253303676023,0.2523253303676023,0.7707301932438937,0.7757252911635614,0.7757252911635614,0.38155786680662196,0.4133325562721615,0.4133325562721615,0.959272439699486,0.9661489446435683,0.9661489446435683,,,,ok,
SVDB_id_6,34713,2,96,0.043826677097195225,0.04569605725432467,0.04569605725432467,0.837336344000858,0.8486347245941888,0.8486347245941888,0.038660495864843665,0.03991014665335168,0.03991014665335168,0.8158412943931133,0.8278393770844011,0.8278393770844011,0.07571789948845949,0.08137922007867643,0.08137922007867643,0.8398751847594021,0.8518005540166205,0.8518005540166205,,,,ok,
SVDB_id_3,246,2,104,0.14993671044556148,0.15031455966479498,0.15031455966479498,0.7395656614701578,0.73943709609401,0.73943709609401,0.09418913564559525,0.0945079493897687,0.0945079493897687,0.6337294589695667,0.6336206076793156,0.6336206076793156,0.1917787480093059,0.19148262884618944,0.19148262884618944,0.535894538606403,0.5424658672928659,0.5424658672928659,,,,ok,
SWaT_id_1,2337,66,125,0.3308875562227489,0.2325293781148127,0.31463044297125403,0.7434163663986242,0.6149297343188403,0.7283066519133317,0.25395747022005655,0.2347914992634841,0.24400269823881837,0.6813137388313119,0.5677065747705112,0.6732754957260392,0.38115720609946596,0.2599075386378112,0.36618448110575885,0.3479909021986353,0.8468085106382979,0.3180873180873181,,,,ok,
SVDB_id_14,434,2,99,0.2251671119257092,0.22893462813714513,0.22893462813714513,0.7152453655251872,0.7185793551041217,0.7185793551041217,0.15056439566310797,0.15252948243487216,0.15252948243487216,0.6072127871341355,0.6080815375404364,0.6080815375404364,0.313642302175055,0.32163289092916614,0.32163289092916614,0.5908392984580784,0.6069146357586709,0.6069146357586709,,,,ok,
SVDB_id_26,439,2,106,0.23035193705483245,0.22067790272195104,0.22067790272195104,0.6740921535100776,0.6660213870631098,0.6660213870631098,0.16502401287439636,0.15942516274629734,0.15942516274629734,0.5778537908120344,0.5707913417292478,0.5707913417292478,0.26393034831227513,0.2607809171989098,0.2607809171989098,0.5353595837376887,0.5247872066030436,0.5247872066030436,,,,ok,
SVDB_id_9,1584,2,128,0.5735553394796669,0.5282994214910617,0.5282994214910617,0.9397528626933873,0.9382457439404241,0.9382457439404241,0.5173552911187986,0.46812272157469775,0.46812272157469775,0.9224337351424653,0.9202439372163062,0.9202439372163062,0.6175764259642187,0.5993246348162107,0.5993246348162107,0.8498220640569395,0.8716729308890082,0.8716729308890082,,,,ok,
SVDB_id_28,966,2,125,0.2136593308384172,0.2241125720076174,0.2241125720076174,0.7595456086625593,0.7676026035754697,0.7676026035754697,0.1347686015081282,0.13864994113937407,0.13864994113937407,0.6418231274752396,0.6482098154719956,0.6482098154719956,0.2514930102334472,0.26272675218100316,0.26272675218100316,0.6665057449068263,0.6363303982206514,0.6363303982206514,,,,ok,
SVDB_id_4,3507,2,118,0.18174183153383835,0.1783739333537296,0.1783739333537296,0.7951406524510561,0.8002802937498142,0.8002802937498142,0.10845366519900013,0.10777268329684564,0.10777268329684564,0.6852564341274082,0.692645660265143,0.692645660265143,0.1880261021628254,0.19148993298128686,0.19148993298128686,0.8812775166032386,0.8344555873925501,0.8344555873925501,,,,ok,
SVDB_id_8,213,2,101,0.3231082146083055,0.3150463488621978,0.3150463488621978,0.7836168718770066,0.7844332144657757,0.7844332144657757,0.31040280532971154,0.3045538402327953,0.3045538402327953,0.740318963281084,0.7435277636125497,0.7435277636125497,0.3291564277052822,0.3287093358970768,0.3287093358970768,0.8809143352381984,0.8713797157208507,0.8713797157208507,,,,ok,
TAO_id_1,213,3,125,0.805157966842269,0.8124244332267105,0.8014068679354086,0.9449340516427089,0.9445036690987928,0.9434530546846103,0.05541940623768588,0.05687347845265631,0.055987639275967574,0.49675914762408035,0.5098553079819819,0.5019466918743651,0.0947441524676757,0.0972024363537093,0.09522613187776509,0.0944231336677486,0.0963355611892141,0.09620721554116558,,,,ok,
TAO_id_12,213,3,125,0.8257824440377889,0.8141044648998524,0.8284795566734504,0.9517576500181395,0.948799599121619,0.9486357664031352,0.05775719465967463,0.0600387887300374,0.059059921181037714,0.4945514136658884,0.4866931757236268,0.4936865827694741,0.09252105578210915,0.09256520174002654,0.09251223164299816,0.09252193819152996,0.09252193819152996,0.09343936381709742,,,,ok,
TAO_id_3,213,3,18,0.32846958409276117,0.3272381490050417,0.33375152170270167,0.750099758278795,0.7468826527425779,0.7479138213374845,0.05126739177823983,0.05141823937530887,0.05216449180046859,0.5107372999076232,0.5047509013635925,0.5103269037212701,0.09475325964592554,0.0945549250402977,0.09446679655457133,0.09664780148019156,0.09436274509803921,0.09416137525166486,,,,ok,
SVDB_id_5,213,2,100,0.13689848734198237,0.13688347460328745,0.13688347460328745,0.6161808901447985,0.6150536333457335,0.6150536333457335,0.1055912339788266,0.1055496724501389,0.1055496724501389,0.5325798365780583,0.5319204615204829,0.5319204615204829,0.1883129254686554,0.1876050866997981,0.1876050866997981,0.735029629936596,0.7711782274174727,0.7711782274174727,,,,ok,
TAO_id_11,213,3,287,0.9609069410050064,0.9605639375472914,0.9610789775072048,0.9850863893098332,0.9855361174058898,0.9850186697138549,0.10119713352854108,0.10319961299255989,0.10312199361476002,0.5171821821088705,0.5166554425506144,0.5157687393047476,0.17775867469049855,0.17740227282542964,0.17748380263456667,0.17994222038794883,0.18112049117421336,0.1787292817679558,,,,ok,
TAO_id_10,213,3,297,0.9620238868437382,0.9613327451099406,0.9612142728404763,0.9853369594237426,0.9842830350101763,0.984064456990212,0.09883407814624276,0.09755269657423694,0.10109521003523345,0.5075396180031475,0.4996644323198276,0.5045717291137513,0.17472537321178946,0.17275161219392654,0.173823386193355,0.17606284658040666,0.1739922568890913,0.17666622322735134,,,,ok,
TAO_id_2,213,3,21,0.6624501913384777,0.6614826891753421,0.65708758440867,0.8461389184474407,0.8446468993641975,0.8417106770543459,0.140184459817477,0.13801118153474806,0.13831337171270391,0.49465751969660054,0.48791683588144763,0.4923898541941315,0.24512172901888266,0.24510019497430605,0.24507866471294637,0.24510234560309233,0.2452316076294278,0.24505581436230991,,,,ok,
TAO_id_4,213,3,142,0.9095173091856442,0.9064740243978401,0.9109592287292398,0.9669582954834016,0.9667598013644946,0.9662447137586075,0.08915230792967466,0.09072966796755393,0.09070511778701167,0.4682907218964646,0.4764856739677281,0.47462532027965487,0.1727723283560169,0.17268001206019132,0.17274314345995606,0.17324332033849957,0.1727106227106227,0.17269736842105263,,,,ok,
TAO_id_13,213,3,42,0.8322637856715043,0.8321077129841868,0.8331738295979807,0.9204117691415369,0.9214266468435983,0.9188713654379304,0.14149591725286825,0.14218125721453442,0.14333441402766106,0.5088767859873492,0.512526684840846,0.5097834571789729,0.2494648781146825,0.2511488516198014,0.25129119365379,0.2521489971346705,0.25432525951557095,0.25379090183559455,,,,ok,
TAO_id_8,213,3,136,0.8364232681920287,0.8244620787268889,0.8262264133700431,0.9491770608877804,0.9462613953860243,0.9459525944953231,0.0499270579917893,0.049818732990111525,0.04993200439923061,0.4851761266491267,0.48197743453193087,0.4909061003952011,0.09499704905680219,0.09417384596041453,0.09352219182094275,0.09488240637932775,0.0940403353727623,0.09336941813261164,,,,ok,
SWaT_id_2,16303,51,125,0.10608616355718856,0.07947676914757512,0.09324520561465724,0.3937158981378762,0.22018545672446588,0.27560794788187415,0.10139120587345593,0.07582458388076467,0.09054268904353582,0.38315292294643233,0.20639564363739835,0.26490491297003177,0.22272637422014518,0.22272637422014518,0.22272637422014518,0.8518259061737322,0.8643624422552457,0.8729323881393399,,,,ok,
TAO_id_9,213,3,125,0.7986478447020127,0.8012549742701407,0.8055031691322132,0.9370214401897766,0.9371756094593134,0.9331844029059297,0.05221457861216288,0.049804034610511236,0.05194345714266437,0.4986401146384883,0.49999978245314963,0.5012310976261071,0.09335743810891364,0.09346027031679409,0.09327634770983538,0.09382314032766867,0.09385113268608414,0.09373365414792342,,,,ok,
TAO_id_5,213,3,294,0.9623580732328985,0.9623077932349114,0.9613549130683057,0.9858367334085644,0.9857797104745218,0.9855933896030191,0.10303761659117254,0.10460018756524865,0.10518216672331576,0.5175569567331381,0.5178934618356399,0.5176838414050525,0.17687799810249896,0.17785007746671455,0.17769393532884784,0.1801290322580645,0.17935024477080552,0.18038774936779994,,,,ok,
TAO_id_7,213,3,40,0.7257634345667032,0.72265554549383,0.7252310439390691,0.8935477749242021,0.8914828639870191,0.8876525484068075,0.09654078993645374,0.09689208832009494,0.09885057820050254,0.5037031119774915,0.5017520080882888,0.507666266260947,0.17545988401150336,0.174964147149353,0.1750030418025244,0.17527812113720642,0.17501224889759923,0.17721518987341772,,,,ok,
TAO_id_6,213,3,42,0.8275777952293422,0.8301463849398178,0.8299808646555751,0.9188671992694528,0.921094381562038,0.917598935921611,0.14280873752157705,0.1491469998455975,0.14723927046934532,0.5065973443910594,0.5116394275653983,0.5089308971154143,0.2500674959635981,0.24891037238399014,0.2489996756632164,0.25120772946859904,0.2495872584247839,0.2515696498882622,,,,ok,
